option_id,target_date,forecast
Option_1,2022-09-16,27.04815934065934
Option_10,2022-09-16,1.8723076923076922
Option_13,2022-09-16,1.7720054945054944
Option_20,2022-09-16,26.68038461538461
Option_23,2022-09-16,2.072912087912088
Option_5,2022-09-16,13.57423076923077
Option_1,2022-09-17,18.739610805860806
Option_10,2022-09-17,1.297179487179487
Option_13,2022-09-17,1.2276877289377288
Option_20,2022-09-17,18.48480769230769
Option_23,2022-09-17,1.4361630036630035
Option_5,2022-09-17,9.404551282051282
Option_1,2022-09-18,26.0554304029304
Option_10,2022-09-18,1.8035897435897432
Option_13,2022-09-18,1.7069688644688643
Option_20,2022-09-18,25.70115384615384
Option_23,2022-09-18,1.9968315018315015
Option_5,2022-09-18,13.07602564102564
Option_1,2022-09-19,27.570453296703295
Option_10,2022-09-19,1.9084615384615382
Option_13,2022-09-19,1.8062225274725274
Option_20,2022-09-19,27.195576923076917
Option_23,2022-09-19,2.11293956043956
Option_5,2022-09-19,13.836346153846153
Option_1,2022-09-20,23.114285714285714
Option_10,2022-09-20,1.5999999999999996
Option_13,2022-09-20,1.514285714285714
Option_20,2022-09-20,22.799999999999997
Option_23,2022-09-20,1.7714285714285711
Option_5,2022-09-20,11.6
Option_1,2022-09-21,23.895874542124538
Option_10,2022-09-21,1.6541025641025637
Option_13,2022-09-21,1.5654899267399265
Option_20,2022-09-21,23.570961538461535
Option_23,2022-09-21,1.8313278388278385
Option_5,2022-09-21,11.99224358974359
Option_1,2022-09-22,22.514203296703297
Option_10,2022-09-22,1.5584615384615383
Option_13,2022-09-22,1.4749725274725276
Option_20,2022-09-22,22.208076923076923
Option_23,2022-09-22,1.7254395604395605
Option_5,2022-09-22,11.298846153846155
Option_1,2022-09-23,27.71973305860806
Option_10,2022-09-23,1.9187948717948717
Option_13,2022-09-23,1.8160022893772894
Option_20,2022-09-23,27.34282692307692
Option_23,2022-09-23,2.1243800366300367
Option_5,2022-09-23,13.911262820512821
Option_1,2022-09-24,19.985522664835162
Option_10,2022-09-24,1.3834230769230766
Option_13,2022-09-24,1.3093111263736261
Option_20,2022-09-24,19.713778846153843
Option_23,2022-09-24,1.5316469780219777
Option_5,2022-09-24,10.029817307692307
Option_1,2022-09-25,25.674266941391934
Option_10,2022-09-25,1.7772051282051275
Option_13,2022-09-25,1.6819977106227102
Option_20,2022-09-25,25.32517307692307
Option_23,2022-09-25,1.9676199633699627
Option_5,2022-09-25,12.884737179487177
Option_1,2022-09-26,29.589063873626372
Option_10,2022-09-26,2.0481923076923074
Option_13,2022-09-26,1.9384677197802196
Option_20,2022-09-26,29.18674038461538
Option_23,2022-09-26,2.267641483516483
Option_5,2022-09-26,14.84939423076923
Option_1,2022-09-27,25.473869047619047
Option_10,2022-09-27,1.7633333333333332
Option_13,2022-09-27,1.6688690476190475
Option_20,2022-09-27,25.127499999999998
Option_23,2022-09-27,1.9522619047619045
Option_5,2022-09-27,12.784166666666666
Option_1,2022-09-28,23.285235119047616
Option_10,2022-09-28,1.611833333333333
Option_13,2022-09-28,1.5254851190476189
Option_20,2022-09-28,22.968624999999996
Option_23,2022-09-28,1.7845297619047618
Option_5,2022-09-28,11.685791666666665
Option_1,2022-09-29,23.735482142857144
Option_10,2022-09-29,1.6429999999999998
Option_13,2022-09-29,1.5549821428571429
Option_20,2022-09-29,23.41275
Option_23,2022-09-29,1.8190357142857143
Option_5,2022-09-29,11.91175
Option_1,2022-09-30,28.935696359890112
Option_10,2022-09-30,2.0029653846153845
Option_13,2022-09-30,1.8956636675824177
Option_20,2022-09-30,28.54225673076923
Option_23,2022-09-30,2.2175688186813187
Option_5,2022-09-30,14.52149903846154
Option_1,2022-10-01,19.518856719322343
Option_10,2022-10-01,1.3511198717948718
Option_13,2022-10-01,1.278738450091575
Option_20,2022-10-01,19.253458173076922
Option_23,2022-10-01,1.495882715201465
Option_5,2022-10-01,9.79561907051282
Option_1,2022-10-02,28.33113184523809
Option_10,2022-10-02,1.9611166666666662
Option_13,2022-10-02,1.8560568452380948
Option_20,2022-10-02,27.94591249999999
Option_23,2022-10-02,2.1712363095238087
Option_5,2022-10-02,14.21809583333333
Option_1,2022-10-03,29.84557132554945
Option_10,2022-10-03,2.065948076923077
Option_13,2022-10-03,1.955272287087912
Option_20,2022-10-03,29.439760096153844
Option_23,2022-10-03,2.2872996565934063
Option_5,2022-10-03,14.978123557692307
Option_1,2022-10-04,24.16054052197802
Option_10,2022-10-04,1.6724230769230766
Option_13,2022-10-04,1.5828289835164833
Option_20,2022-10-04,23.832028846153843
Option_23,2022-10-04,1.8516112637362634
Option_5,2022-10-04,12.125067307692307
Option_1,2022-10-05,24.820844173534795
Option_10,2022-10-05,1.7181301282051278
Option_13,2022-10-05,1.6260874427655674
Option_20,2022-10-05,24.48335432692307
Option_23,2022-10-05,1.9022154990842486
Option_5,2022-10-05,12.456443429487177
Option_1,2022-10-06,23.838033264652015
Option_10,2022-10-06,1.6500987179487177
Option_13,2022-10-06,1.5617005723443222
Option_20,2022-10-06,23.51390673076923
Option_23,2022-10-06,1.826895009157509
Option_5,2022-10-06,11.963215705128205
Option_1,2022-10-07,28.207615807005496
Option_10,2022-10-07,1.9525667307692307
Option_13,2022-10-07,1.8479649416208792
Option_20,2022-10-07,27.824075913461538
Option_23,2022-10-07,2.161770309065934
Option_5,2022-10-07,14.156108798076923
Option_1,2022-10-08,19.425306370764652
Option_10,2022-10-08,1.3446441987179485
Option_13,2022-10-08,1.2726096880723443
Option_20,2022-10-08,19.161179831730767
Option_23,2022-10-08,1.4887132200091573
Option_5,2022-10-08,9.748670440705128
Option_1,2022-10-09,27.177665090430395
Option_10,2022-10-09,1.8812722435897429
Option_13,2022-10-09,1.780489801968864
Option_20,2022-10-09,26.808129471153837
Option_23,2022-10-09,2.082837126831501
Option_5,2022-10-09,13.639223766025637
Option_1,2022-10-10,29.347170928914835
Option_10,2022-10-10,2.031448173076923
Option_13,2022-10-10,1.9226205923763737
Option_20,2022-10-10,28.948136466346153
Option_23,2022-10-10,2.249103334478022
Option_5,2022-10-10,14.727999254807692
Option_1,2022-10-11,24.320979223901094
Option_10,2022-10-11,1.6835288461538456
