option_id,target_date,forecast
Option_1,2022-09-16,25.559065934065934
Option_10,2022-09-16,1.7692307692307692
Option_13,2022-09-16,1.6744505494505495
Option_20,2022-09-16,25.21153846153846
Option_23,2022-09-16,1.9587912087912087
Option_5,2022-09-16,12.826923076923077
Option_1,2022-09-17,18.150641025641026
Option_10,2022-09-17,1.2564102564102564
Option_13,2022-09-17,1.189102564102564
Option_20,2022-09-17,17.903846153846153
Option_23,2022-09-17,1.391025641025641
Option_5,2022-09-17,9.10897435897436
Option_1,2022-09-18,24.077380952380953
Option_10,2022-09-18,1.6666666666666665
Option_13,2022-09-18,1.5773809523809523
Option_20,2022-09-18,23.75
Option_23,2022-09-18,1.8452380952380951
Option_5,2022-09-18,12.083333333333334
Option_1,2022-09-19,26.67032967032967
Option_10,2022-09-19,1.846153846153846
Option_13,2022-09-19,1.7472527472527473
Option_20,2022-09-19,26.307692307692307
Option_23,2022-09-19,2.043956043956044
Option_5,2022-09-19,13.384615384615385
Option_1,2022-09-20,23.336538461538463
Option_10,2022-09-20,1.6153846153846154
Option_13,2022-09-20,1.528846153846154
Option_20,2022-09-20,23.019230769230766
Option_23,2022-09-20,1.7884615384615385
Option_5,2022-09-20,11.711538461538462
Option_1,2022-09-21,22.59569597069597
Option_10,2022-09-21,1.564102564102564
Option_13,2022-09-21,1.4803113553113554
Option_20,2022-09-21,22.288461538461537
Option_23,2022-09-21,1.7316849816849818
Option_5,2022-09-21,11.33974358974359
Option_1,2022-09-22,21.11401098901099
Option_10,2022-09-22,1.4615384615384615
Option_13,2022-09-22,1.3832417582417582
Option_20,2022-09-22,20.826923076923077
Option_23,2022-09-22,1.6181318681318682
Option_5,2022-09-22,10.596153846153847
Option_1,2022-09-23,28.892857142857146
Option_10,2022-09-23,2.0
Option_13,2022-09-23,1.8928571428571428
Option_20,2022-09-23,28.5
Option_23,2022-09-23,2.2142857142857144
Option_5,2022-09-23,14.5
Option_1,2022-09-24,28.892857142857146
Option_10,2022-09-24,2.0
Option_13,2022-09-24,1.8928571428571428
Option_20,2022-09-24,28.5
Option_23,2022-09-24,2.2142857142857144
Option_5,2022-09-24,14.5
Option_1,2022-09-25,28.892857142857146
Option_10,2022-09-25,2.0
Option_13,2022-09-25,1.8928571428571428
Option_20,2022-09-25,28.5
Option_23,2022-09-25,2.2142857142857144
Option_5,2022-09-25,14.5
Option_1,2022-09-26,28.892857142857146
Option_10,2022-09-26,2.0
Option_13,2022-09-26,1.8928571428571428
Option_20,2022-09-26,28.5
Option_23,2022-09-26,2.2142857142857144
Option_5,2022-09-26,14.5
Option_1,2022-09-27,28.892857142857146
Option_10,2022-09-27,2.0
Option_13,2022-09-27,1.8928571428571428
Option_20,2022-09-27,28.5
Option_23,2022-09-27,2.2142857142857144
Option_5,2022-09-27,14.5
Option_1,2022-09-28,28.892857142857146
Option_10,2022-09-28,2.0
Option_13,2022-09-28,1.8928571428571428
Option_20,2022-09-28,28.5
Option_23,2022-09-28,2.2142857142857144
Option_5,2022-09-28,14.5
Option_1,2022-09-29,28.892857142857146
Option_10,2022-09-29,2.0
Option_13,2022-09-29,1.8928571428571428
Option_20,2022-09-29,28.5
Option_23,2022-09-29,2.2142857142857144
Option_5,2022-09-29,14.5
Option_1,2022-09-30,28.892857142857146
Option_10,2022-09-30,2.0
Option_13,2022-09-30,1.8928571428571428
Option_20,2022-09-30,28.5
Option_23,2022-09-30,2.2142857142857144
Option_5,2022-09-30,14.5
Option_1,2022-10-01,28.892857142857146
Option_10,2022-10-01,2.0
Option_13,2022-10-01,1.8928571428571428
Option_20,2022-10-01,28.5
Option_23,2022-10-01,2.2142857142857144
Option_5,2022-10-01,14.5
Option_1,2022-10-02,28.892857142857146
Option_10,2022-10-02,2.0
Option_13,2022-10-02,1.8928571428571428
Option_20,2022-10-02,28.5
Option_23,2022-10-02,2.2142857142857144
Option_5,2022-10-02,14.5
Option_1,2022-10-03,28.892857142857146
Option_10,2022-10-03,2.0
Option_13,2022-10-03,1.8928571428571428
Option_20,2022-10-03,28.5
Option_23,2022-10-03,2.2142857142857144
Option_5,2022-10-03,14.5
Option_1,2022-10-04,28.892857142857146
Option_10,2022-10-04,2.0
Option_13,2022-10-04,1.8928571428571428
Option_20,2022-10-04,28.5
Option_23,2022-10-04,2.2142857142857144
Option_5,2022-10-04,14.5
Option_1,2022-10-05,28.892857142857146
Option_10,2022-10-05,2.0
Option_13,2022-10-05,1.8928571428571428
Option_20,2022-10-05,28.5
Option_23,2022-10-05,2.2142857142857144
Option_5,2022-10-05,14.5
Option_1,2022-10-06,28.892857142857146
Option_10,2022-10-06,2.0
Option_13,2022-10-06,1.8928571428571428
Option_20,2022-10-06,28.5
Option_23,2022-10-06,2.2142857142857144
Option_5,2022-10-06,14.5
Option_1,2022-10-07,28.892857142857146
Option_10,2022-10-07,2.0
Option_13,2022-10-07,1.8928571428571428
Option_20,2022-10-07,28.5
Option_23,2022-10-07,2.2142857142857144
Option_5,2022-10-07,14.5
Option_1,2022-10-08,28.892857142857146
Option_10,2022-10-08,2.0
Option_13,2022-10-08,1.8928571428571428
Option_20,2022-10-08,28.5
Option_23,2022-10-08,2.2142857142857144
Option_5,2022-10-08,14.5
Option_1,2022-10-09,28.892857142857146
Option_10,2022-10-09,2.0
Option_13,2022-10-09,1.8928571428571428
Option_20,2022-10-09,28.5
Option_23,2022-10-09,2.2142857142857144
Option_5,2022-10-09,14.5
Option_1,2022-10-10,28.892857142857146
Option_10,2022-10-10,2.0
Option_13,2022-10-10,1.8928571428571428
Option_20,2022-10-10,28.5
Option_23,2022-10-10,2.2142857142857144
Option_5,2022-10-10,14.5
Option_1,2022-10-11,28.892857142857146
Option_10,2022-10-11,2.0
Option_13,2022-10-11,1.8928571428571428
Option_20,2022-10-11,28.5
Option_23,2022-10-11,2.2142857142857144
Option_5,2022-10-11,14.5
Option_1,2022-10-12,28.892857142857146
Option_10,2022-10-12,2.0
Option_13,2022-10-12,1.8928571428571428
Option_20,2022-10-12,28.5
Option_23,2022-10-12,2.2142857142857144
Option_5,2022-10-12,14.5
Option_1,2022-10-13,28.892857142857146
Option_10,2022-10-13,2.0
Option_13,2022-10-13,1.8928571428571428
Option_20,2022-10-13,28.5
Option_23,2022-10-13,2.2142857142857144
Option_5,2022-10-13,14.5
Option_19,2022-09-16,4.333333333333333
Option_8,2022-09-16,4.666666666666666
Option_19,2022-09-17,1.4444444444444444
Option_8,2022-09-17,1.5555555555555554
Option_19,2022-09-18,2.888888888888889
Option_8,2022-09-18,3.1111111111111107
Option_19,2022-09-19,0.0
Option_8,2022-09-19,0.0
Option_19,2022-09-20,0.0
Option_8,2022-09-20,0.0
Option_19,2022-09-21,4.814814814814815
Option_8,2022-09-21,5.185185185185185
Option_19,2022-09-22,4.333333333333333
Option_8,2022-09-22,4.666666666666666
Option_19,2022-09-23,1.857142857142857
Option_8,2022-09-23,2.0
Option_19,2022-09-24,1.857142857142857
Option_8,2022-09-24,2.0
Option_19,2022-09-25,1.857142857142857
Option_8,2022-09-25,2.0
Option_19,2022-09-26,1.857142857142857
Option_8,2022-09-26,2.0
Option_19,2022-09-27,1.857142857142857
Option_8,2022-09-27,2.0
Option_19,2022-09-28,1.857142857142857
Option_8,2022-09-28,2.0
Option_19,2022-09-29,1.857142857142857
Option_8,2022-09-29,2.0
Option_19,2022-09-30,1.857142857142857
Option_8,2022-09-30,2.0
Option_19,2022-10-01,1.857142857142857
Option_8,2022-10-01,2.0
Option_19,2022-10-02,1.857142857142857
Option_8,2022-10-02,2.0
Option_19,2022-10-03,1.857142857142857
Option_8,2022-10-03,2.0
Option_19,2022-10-04,1.857142857142857
Option_8,2022-10-04,2.0
Option_19,2022-10-05,1.857142857142857
Option_8,2022-10-05,2.0
Option_19,2022-10-06,1.857142857142857
Option_8,2022-10-06,2.0
Option_19,2022-10-07,1.857142857142857
Option_8,2022-10-07,2.0
Option_19,2022-10-08,1.857142857142857
Option_8,2022-10-08,2.0
Option_19,2022-10-09,1.857142857142857
Option_8,2022-10-09,2.0
Option_19,2022-10-10,1.857142857142857
Option_8,2022-10-10,2.0
Option_19,2022-10-11,1.857142857142857
Option_8,2022-10-11,2.0
Option_19,2022-10-12,1.857142857142857
Option_8,2022-10-12,2.0
Option_19,2022-10-13,1.857142857142857
Option_8,2022-10-13,2.0
Option_11,2022-09-16,0.31746031746031744
Option_18,2022-09-16,1.3544973544973544
Option_21,2022-09-16,0.10582010582010581
Option_4,2022-09-16,1.5026455026455026
Option_9,2022-09-16,0.7195767195767195
Option_11,2022-09-17,0.23809523809523808
Option_18,2022-09-17,1.0158730158730158
Option_21,2022-09-17,0.07936507936507936
Option_4,2022-09-17,1.126984126984127
Option_9,2022-09-17,0.5396825396825397
Option_11,2022-09-18,0.31746031746031744
Option_18,2022-09-18,1.3544973544973544
Option_21,2022-09-18,0.10582010582010581
Option_4,2022-09-18,1.5026455026455026
Option_9,2022-09-18,0.7195767195767195
Option_11,2022-09-19,0.15873015873015872
Option_18,2022-09-19,0.6772486772486772
Option_21,2022-09-19,0.05291005291005291
Option_4,2022-09-19,0.7513227513227513
Option_9,2022-09-19,0.35978835978835977
Option_11,2022-09-20,0.7936507936507936
Option_18,2022-09-20,3.386243386243386
Option_21,2022-09-20,0.26455026455026454
Option_4,2022-09-20,3.7566137566137563
Option_9,2022-09-20,1.7989417989417988
Option_11,2022-09-21,0.5555555555555556
Option_18,2022-09-21,2.3703703703703702
Option_21,2022-09-21,0.18518518518518517
Option_4,2022-09-21,2.6296296296296293
Option_9,2022-09-21,1.259259259259259
Option_11,2022-09-22,2.0634920634920633
Option_18,2022-09-22,8.804232804232804
Option_21,2022-09-22,0.6878306878306878
Option_4,2022-09-22,9.767195767195767
Option_9,2022-09-22,4.677248677248677
Option_11,2022-09-23,0.5357142857142857
Option_18,2022-09-23,2.2857142857142856
Option_21,2022-09-23,0.17857142857142855
Option_4,2022-09-23,2.5357142857142856
Option_9,2022-09-23,1.2142857142857142
Option_11,2022-09-24,0.5357142857142857
Option_18,2022-09-24,2.2857142857142856
Option_21,2022-09-24,0.17857142857142855
Option_4,2022-09-24,2.5357142857142856
Option_9,2022-09-24,1.2142857142857142
Option_11,2022-09-25,0.5357142857142857
Option_18,2022-09-25,2.2857142857142856
Option_21,2022-09-25,0.17857142857142855
Option_4,2022-09-25,2.5357142857142856
Option_9,2022-09-25,1.2142857142857142
Option_11,2022-09-26,0.5357142857142857
Option_18,2022-09-26,2.2857142857142856
Option_21,2022-09-26,0.17857142857142855
Option_4,2022-09-26,2.5357142857142856
Option_9,2022-09-26,1.2142857142857142
Option_11,2022-09-27,0.5357142857142857
Option_18,2022-09-27,2.2857142857142856
Option_21,2022-09-27,0.17857142857142855
Option_4,2022-09-27,2.5357142857142856
Option_9,2022-09-27,1.2142857142857142
Option_11,2022-09-28,0.5357142857142857
Option_18,2022-09-28,2.2857142857142856
Option_21,2022-09-28,0.17857142857142855
Option_4,2022-09-28,2.5357142857142856
Option_9,2022-09-28,1.2142857142857142
Option_11,2022-09-29,0.5357142857142857
Option_18,2022-09-29,2.2857142857142856
Option_21,2022-09-29,0.17857142857142855
Option_4,2022-09-29,2.5357142857142856
Option_9,2022-09-29,1.2142857142857142
Option_11,2022-09-30,0.5357142857142857
Option_18,2022-09-30,2.2857142857142856
Option_21,2022-09-30,0.17857142857142855
Option_4,2022-09-30,2.5357142857142856
Option_9,2022-09-30,1.2142857142857142
Option_11,2022-10-01,0.5357142857142857
Option_18,2022-10-01,2.2857142857142856
Option_21,2022-10-01,0.17857142857142855
Option_4,2022-10-01,2.5357142857142856
